secID,code,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity,stop,industry,area,timeToMarket,holders
000159.XSHE,000159,XSHE,1.0,主板,CNY,国际实业,新疆国际实业股份有限公司,L,2000/9/26,,A,沪深A股,CHN,77.0,481139300.0,481139300.0,481139300.0,新疆维吾尔自治区乌鲁木齐市北京南路358号大成国际大厦9楼,"石油石化产品批发、销售、仓储、运输业务,并拓展资源投资、加工业务;能源贸易业务;房地产开发营销。",2017/9/30,2129104350.0,False,石油贸易,新疆,20000926,58748
000166.XSHE,000166,XSHE,1.0,主板,CNY,申万宏源,申万宏源集团股份有限公司,L,2015/1/26,,A,沪深A股,CHN,26531.0,20056605700.0,7410006400.0,7410006400.0,新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼2001室,金融投资、股权投资等,2017/9/30,56281364765.0,False,证券,新疆,20150126,324597
000301.XSHE,000301,XSHE,1.0,主板,CNY,东方市场,江苏吴江中国东方丝绸市场股份有限公司,L,2000/5/29,,A,沪深A股,CHN,80.0,1218236400.0,1218236400.0,1218236400.0,江苏省苏州市吴江区盛泽镇市场路丝绸股份大厦,"房地产开发、经营,公路货运(限指定的分支机构经营),资产经营,纺织原料、针纺织品、聚酯(PET)生产、销售,电脑绣花,仓储,蒸汽供应,生活垃圾焚烧发电工程,技术咨询,实业投资,国内贸易。",2017/9/30,3589307700.0,False,综合类,江苏,20000529,98700
000333.XSHE,000333,XSHE,1.0,主板,CNY,美的集团,美的集团股份有限公司,L,2013/9/18,,A,沪深A股,CHN,3522.0,6519637200.0,6307960700.0,6307960700.0,广东省佛山市顺德区北?镇美的大道6号美的总部大楼B区26-28楼,"以家电产业为主,涉足电机、物流等领域,旗下分为四大业务板块,分别为大家电、小家电、电机及物流",2017/9/30,80253729000.0,False,家用电器,广东,19931112,142730
000338.XSHE,000338,XSHE,1.0,主板,CNY,潍柴动力,潍柴动力股份有限公司,L,2007/4/30,,A,沪深A股,CHN,2252.0,7997238600.0,6261964400.0,4318924400.0,山东省潍坊市高新技术产业开发区福寿东街197号甲,"潍柴动力是中国最大规模的高速大功率柴油机生产商,主营内燃机的研发、制造、销售及维修,主要产品包括D615和WD618系列柴油机,广泛应用于重型汽车、工程机械、船舶、大型客车和发电机组等各个领域。",2017/9/30,53900965326.0,False,汽车配件,山东,20070430,201097
000400.XSHE,000400,XSHE,1.0,主板,CNY,许继电气,许继电气股份有限公司,L,1997/4/18,,A,沪深A股,CHN,81.0,1008327400.0,1008187100.0,1008187100.0,河南省许昌市许继大道1298号,生产经营电网调度自动化、配电网自动化、变电站自动化、电站自动化、铁路供电自动化、电网安全稳定控制、电力管理信息系统、电力市场技术支持系统、继电保护及自动化控制装置、继电器、电子式电度表、中压开关及开关柜、变压器、箱式变电站等。,2017/9/30,7759916913.0,False,电气设备,河南,19970418,66700
000401.XSHE,000401,XSHE,1.0,主板,CNY,冀东水泥,唐山冀东水泥股份有限公司,L,1996/6/14,,A,沪深A股,CHN,82.0,1347522900.0,1347219100.0,1347219100.0,河北省唐山市丰润区林荫路,水泥、熟料。,2017/9/30,11549959642.0,False,水泥,河北,19960614,150056
000402.XSHE,000402,XSHE,1.0,主板,CNY,金融街,金融街控股股份有限公司,L,1996/6/26,,A,沪深A股,CHN,83.0,2988929900.0,2987385300.0,2987385300.0,北京市西城区金城坊街7号,北京金融街(以下简称金融街)的总体规划、土地开发、房产开发、房屋租赁和综合管理。,2017/9/30,31514262855.0,False,全国地产,北京,19960626,84391
000403.XSHE,000403,XSHE,1.0,主板,CNY,ST生化,振兴生化股份有限公司,L,1996/6/28,,A,沪深A股,CHN,84.0,272577600.0,262687400.0,262687400.0,山西省太原市长治路227号高新国际大厦16层,生物化工、化学药品原药及制剂、动物药品、基因药物的研制与生产、电力。,2017/9/30,602257455.5,False,生物制药,山西,19960628,16182
000404.XSHE,000404,XSHE,1.0,主板,CNY,华意压缩,华意压缩机股份有限公司,L,1996/6/19,,A,沪深A股,CHN,85.0,695995900.0,693368900.0,693368900.0,江西省景德镇市高新区长虹大道1号(高新开发区内),无氟压缩机及其配件的生产和销售。,2017/9/30,4057954990.0,False,专用机械,江西,19960619,42419
000407.XSHE,000407,XSHE,1.0,主板,CNY,胜利股份,山东胜利股份有限公司,L,1996/7/3,,A,沪深A股,CHN,88.0,880084600.0,737621600.0,737621600.0,山东省济南市高新区港兴三路北段济南药谷1号楼B座27-33F,塑胶管道、生物技术、国内外贸易和化学农药。,2017/9/30,2712741683.0,False,供气供热,山东,19960703,45489
000408.XSHE,000408,XSHE,1.0,主板,CNY,藏格控股,藏格控股股份有限公司,L,1996/6/28,,A,沪深A股,CHN,89.0,1993779500.0,446649900.0,446649900.0,成都市高新区天府大道中段279号成达大厦11楼1107室,以黄金为主导产业的矿产资源的勘探、采矿、选矿、冶炼及矿产品的销售。,2017/9/30,5990659699.0,False,农药化肥,青海,19960628,27993
000409.XSHE,000409,XSHE,1.0,主板,CNY,山东地矿,山东地矿股份有限公司,L,1996/6/27,,A,沪深A股,CHN,90.0,510931200.0,395726000.0,395726000.0,山东省济南市历下区经十路11890号山东地矿股份有限公司,铁矿石开采、加工和铁精粉的销售,2017/9/30,1228192842.0,False,综合类,山东,19960627,40341
000410.XSHE,000410,XSHE,1.0,主板,CNY,*ST沈机,沈阳机床股份有限公司,L,1996/7/18,,A,沪深A股,CHN,91.0,765470900.0,740349500.0,740349500.0,辽宁省沈阳市经济技术开发区开发大路17甲1号,机械设备制造、机床制造、机械加工、进出口贸易(持证经营)。,2017/9/30,52867932.98,False,机床制造,辽宁,19960718,116271
000411.XSHE,000411,XSHE,1.0,主板,CNY,英特集团,浙江英特集团股份有限公司,L,1996/7/16,,A,沪深A股,CHN,92.0,207450000.0,207314500.0,207314500.0,浙江省杭州市滨江区江南大道96号中化大厦,药品及医疗器械批发、零售业务。,2017/9/30,1853735739.0,False,医药商业,浙江,19960716,7427
000413.XSHE,000413,XSHE,1.0,主板,CNY,东旭光电,东旭光电科技股份有限公司,L,1996/9/25,,A,沪深A股,CHN,94.0,5730250100.0,4344625600.0,4094625600.0,北京市海淀区复兴路甲23号临5院,电真空玻璃器件及配套的电子元器件等。经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务。,2017/9/30,24229430248.0,False,元器件,河北,19960925,349000
000415.XSHE,000415,XSHE,1.0,主板,CNY,渤海金控,渤海金控投资股份有限公司,L,1996/7/16,,A,沪深A股,CHN,95.0,6184521300.0,3115585800.0,3115585800.0,新疆维吾尔自治区乌鲁木齐市新华北路165号广汇中天广场41楼,市政基础设施租赁、电力设施和设备租赁、交通运输基础设施和设备租赁以及新能源/清洁能源设施和设备租赁等。,2017/9/30,36241119000.0,False,多元金融,新疆,19960716,103831
000416.XSHE,000416,XSHE,1.0,主板,CNY,民生控股,民生控股股份有限公司,L,1996/7/19,,A,沪深A股,CHN,96.0,531871500.0,531627900.0,531627900.0,北京市东城区建国门内大街28号民生金融中心A座15层,股权投资、资产管理、资本经营及相关咨询与服务。,2017/9/30,902250501.4,False,多元金融,山东,19960719,33800
000417.XSHE,000417,XSHE,1.0,主板,CNY,合肥百货,合肥百货大楼集团股份有限公司,L,1996/8/12,,A,沪深A股,CHN,97.0,779884200.0,778976700.0,778976700.0,安徽省合肥市长江西路689号,综合百货、进出口等。,2017/9/30,4337704129.0,False,百货,安徽,19960812,30143
000418.XSHE,000418,XSHE,1.0,主板,CNY,小天鹅A,无锡小天鹅股份有限公司,L,1997/3/28,,A,沪深A股,CHN,98.0,632487700.0,630400000.0,439364100.0,江苏省无锡市国家高新技术开发区长江南路18号,家用电器及零配件等的生产、销售和技术服务。,2017/9/30,7810740136.0,False,家用电器,江苏,19970328,15500
000419.XSHE,000419,XSHE,1.0,主板,CNY,通程控股,长沙通程控股股份有限公司,L,1996/8/16,,A,沪深A股,CHN,99.0,543582700.0,543290000.0,543290000.0,湖南省长沙市劳动西路589号,"商贸、百货的零售与批发,酒店经营和管理、房地产、信息服务、餐饮服务等。",2017/9/30,2162221000.0,False,百货,湖南,19960816,28537
000420.XSHE,000420,XSHE,1.0,主板,CNY,吉林化纤,吉林化纤股份有限公司,L,1996/8/2,,A,沪深A股,CHN,100.0,1970706600.0,1663305400.0,1663305400.0,吉林省吉林市昌邑区九站街516-1号,浆粕、粘胶纤维、竹浆纤维、差别化纤维。,2017/9/30,2778138197.0,False,化纤,吉林,19960802,66100
000421.XSHE,000421,XSHE,1.0,主板,CNY,南京公用,南京公用发展股份有限公司,L,1996/8/6,,A,沪深A股,CHN,101.0,572646900.0,392309100.0,392309100.0,江苏省南京市建邺区应天大街927号,客运交通(包括出租客运、城市公交客运、长途客运和汽车租赁)、旅游和房地产开发。,2017/9/30,3327583489.0,False,供气供热,江苏,19960806,30300
000422.XSHE,000422,XSHE,1.0,主板,CNY,湖北宜化,湖北宜化化工股份有限公司,L,1996/8/15,,A,沪深A股,CHN,102.0,897866700.0,897813000.0,897813000.0,湖北省宜昌市沿江大道52号,化肥、化工产品的生产与销售。,2017/9/30,5501665502.0,False,农药化肥,湖北,19960815,64317
000423.XSHE,000423,XSHE,1.0,主板,CNY,东阿阿胶,东阿阿胶股份有限公司,L,1996/7/29,,A,沪深A股,CHN,103.0,654021500.0,653867300.0,653867300.0,山东省聊城市东阿县阿胶街78号,中成药、生物制药、保健食品、药用辅料、医疗器械、包装印刷等产品的生产经营。,2017/9/30,9038517799.0,False,中成药,山东,19960729,84600
000425.XSHE,000425,XSHE,1.0,主板,CNY,徐工机械,徐工集团工程机械股份有限公司,L,1996/8/28,,A,沪深A股,CHN,104.0,7007727700.0,6993565700.0,6993565700.0,江苏省徐州市经济技术开发区驮蓝山路26号,工程机械、工程机械配件的开发、研制、加工、销售;工程机械维修服务及相关的科技咨询服务,2017/9/30,23857340472.0,False,工程机械,江苏,19960828,248494
000426.XSHE,000426,XSHE,1.0,主板,CNY,兴业矿业,内蒙古兴业矿业股份有限公司,L,1996/8/28,,A,沪深A股,CHN,105.0,1868500600.0,1330275900.0,1330275900.0,内蒙古自治区赤峰市新城区玉龙大街76号兴业大厦,有色金属采选、冶炼、加工、销售。,2017/9/30,5238064577.0,False,铅锌,内蒙,19960828,33290
000428.XSHE,000428,XSHE,1.0,主板,CNY,华天酒店,华天酒店集团股份有限公司,L,1996/8/8,,A,沪深A股,CHN,106.0,1018926100.0,718721800.0,718721800.0,湖南省长沙市芙蓉区解放东路300号华天大酒店贵宾楼五楼,"以酒店服务业为主,以营业税为主要税种。",2017/9/30,2760551723.0,False,酒店餐饮,湖南,19960808,35528
000429.XSHE,000429,XSHE,1.0,主板,CNY,粤高速A,广东省高速公路发展股份有限公司,L,1998/2/20,,A,沪深A股,CHN,107.0,2090806100.0,817635800.0,468885800.0,"广东省广州市天河区珠江新城珠江东路32号利通广场45,46层","高速公路、等级公路,桥梁的建设施工,公路、桥梁的收费和养护管理,汽车拯救,维修,清洗,兼营和公司业务配套的汽车运输、仓储业务。",2017/9/30,9484145625.0,False,路桥,广东,19980220,64000
000430.XSHE,000430,XSHE,1.0,主板,CNY,张家界,张家界旅游集团股份有限公司,L,1996/8/29,,A,沪深A股,CHN,108.0,404817700.0,258425500.0,258425500.0,湖南省张家界市三角坪145号张家界国际大酒店三楼,(1)旅游项目经营;(2)旅游客运;(3)旅行社经营;(4)其他:酒店经营、房屋租赁、广告等。,2017/9/30,1565985653.0,False,旅游景点,湖南,19960829,26597
000488.XSHE,000488,XSHE,1.0,主板,CNY,晨鸣纸业,山东晨鸣纸业集团股份有限公司,L,2000/11/20,,A,沪深A股,CHN,109.0,1936405500.0,1928712900.0,1105585900.0,山东省寿光市农圣东街2199号,机制纸及板纸和造纸原料、造纸机械、电力、热力的生产与销售。,2017/9/30,26994893008.0,False,造纸,山东,20001120,94435
000498.XSHE,000498,XSHE,1.0,主板,CNY,山东路桥,山东高速路桥集团股份有限公司,L,1997/6/9,,A,沪深A股,CHN,110.0,1120139000.0,354170100.0,354170100.0,山东省济南市经五路330号,公路、桥梁工程、隧道工程、市政工程、建筑工程、交通工程、港口与航道工程、铁路工程、城市轨道交通工程施工;承包境外公路、桥梁、隧道工程、港口与航道工程、铁路工程、城市轨道交通工程及境内国际招标工程;工程技术咨询服务;工程机械的租赁、销售、维修;交通及附属设施、高新技术及产品的投资、开发、经营;能源环保等基础设施项目开发、建设、投资和经营。(以工商管理部门最终核定为准)。,2017/9/30,3890658996.0,False,建筑施工,山东,19970609,46036
000501.XSHE,000501,XSHE,1.0,主板,CNY,鄂武商A,武汉武商集团股份有限公司,L,1992/11/20,,A,沪深A股,CHN,111.0,768992800.0,667727900.0,667727900.0,湖北省武汉市汉口解放大道690号,商业零售及批发业务,2017/9/30,6799575512.0,False,百货,湖北,19921120,20851
000502.XSHE,000502,XSHE,1.0,主板,CNY,绿景控股,绿景控股股份有限公司,L,1992/11/23,,A,沪深A股,CHN,112.0,184819700.0,183348900.0,183348900.0,广东省广州市天河区林和中路136号天誉花园二期501房,房地产开发经营;安装工程承包及设计(凭许可证经营);室内外装饰装修工程;花木园林工程设计;旅游项目开发;高新科技产业开发;工农业项目开发;交通项目开发;电子商务服务。,2017/9/30,174099430.4,False,医疗保健,广东,19921123,21899
000503.XSHE,000503,XSHE,1.0,主板,CNY,海虹控股,海虹企业(控股)股份有限公司,L,1992/11/30,,A,沪深A股,CHN,113.0,898822200.0,898822200.0,898779900.0,海南省海口市文华路18号文华大酒店七层,医药电子商务、数字娱乐、高科技化纤等业务。,2017/9/30,1233149625.0,False,医疗保健,海南,19921130,51171
000504.XSHE,000504,XSHE,1.0,主板,CNY,南华生物,南华生物医药股份有限公司,L,1992/12/8,,A,沪深A股,CHN,114.0,311573900.0,310673200.0,310673200.0,湖南省长沙市天心区城南西路3号财信大厦13楼,资讯、媒体、文化传播投资管理;高新技术产业投资管理;技术开发、转让、咨询服务;提供信息源服务;网络技术服务;承接计算机网络工程;系统集成;销售计算机软硬件及外围设备、通讯产品。,2017/9/30,56179041.36,False,出版业,湖南,19921208,15814
000505.XSHE,000505,XSHE,1.0,主板,CNY,珠江控股,海南珠江控股股份有限公司,L,1992/12/21,,A,沪深A股,CHN,115.0,685790400.0,425445900.0,360470900.0,海南省海口市滨海大道珠江广场帝豪大厦29楼,"房地产开发经营,报告期内继续推进三亚万嘉酒店工程和武汉房地产项目前期工作。",2017/9/30,2142768183.0,False,食品,海南,19921221,30806
000506.XSHE,000506,XSHE,1.0,主板,CNY,中润资源,中润资源投资股份有限公司,L,1993/3/12,,A,沪深A股,CHN,116.0,929017800.0,928671000.0,928671000.0,山东省济南市经十路13777号中润世纪广场17栋,房地产开发,2017/9/30,1424685163.0,False,区域地产,山东,19930312,50000
000507.XSHE,000507,XSHE,1.0,主板,CNY,珠海港,珠海港股份有限公司,L,1993/3/26,,A,沪深A股,CHN,117.0,789540900.0,772143800.0,772143800.0,广东省珠海市情侣南路278号,港口交通运输业务、房地产开发、进出口业务。,2017/9/30,3050167480.0,False,港口,广东,19930326,129800
